,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name,range,rmse/scale
242,DEPTHWISE_CONV_2D,1596,150528.0,0.19170108,-0.0011100621,6.9686522,0.03720143,0.62602764,-11,Add_15;depthwise_32;depthwise_12;Const_222,159.6370482,0.3080961765307078
668,MUL,3300,1536.0,0.0023026036,1.2571981e-05,0.019462403,5.4217217e-06,0.007590998,3,onnx_tf_prefix_Mul_926,1.93570449,0.3067395199868584
77,DEPTHWISE_CONV_2D,936,301056.0,0.0441713,-0.00013615623,2.0023866,0.0019516143,0.14418454,7,Add_5;depthwise_5;depthwise_3;Const_307,36.7670577,0.30639261947537094
197,RSQRT,1416,196.0,0.00086561125,1.7012826e-05,0.0025195533,7.998584e-07,0.002921906,-128,onnx_tf_prefix_Div_265;onnx_tf_prefix_Sqrt_264,0.7450860300000001,0.3060837791121664
70,MUL,908,602112.0,0.011371577,0.0003226516,1.9636863,0.00012992119,0.037247732,-16,onnx_tf_prefix_Mul_95,9.498171659999999,0.3060132004793458
174,DEPTHWISE_CONV_2D,1324,150528.0,0.109066606,-9.782749e-05,4.9095836,0.011994845,0.35968053,-35,Add_11;depthwise_32;depthwise_8;Const_258,91.71853515,0.30449515775943614
320,LOGISTIC,1908,602112.0,0.0011791472,-0.00015495085,0.0038949577,1.4146285e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_440,0.99609375,0.3044816798692493
544,ADD,2804,150528.0,5.82399,-0.019730303,550.5863,40.47626,20.902267,-99,onnx_tf_prefix_Add_758,5330.078084999999,0.30437347139015347
550,SUB,2828,150528.0,0.875017,1.699915,3.2592225,4.3690567,6.8714724,-69,onnx_tf_prefix_Sub_762,1752.225462,0.30418937039860505
1,CONV_2D,632,602112.0,0.0145695275,-5.1540937e-05,0.047414422,0.00021245562,0.04795123,-4,Add;depthwise_2;convolution;Const_342,12.227563649999999,0.30397254535880225
276,DEPTHWISE_CONV_2D,1732,150528.0,0.22776105,-0.0007646786,8.275956,0.05237237,0.75473046,-82,Add_17;depthwise_32;depthwise_14;Const_204,192.4562673,0.30322097213321014
122,MUL,1116,1204224.0,0.008790122,0.00016790307,0.014447495,7.730023e-05,0.029053483,-122,onnx_tf_prefix_Mul_164,7.408638165,0.3026162108045393
111,DEPTHWISE_CONV_2D,1072,301056.0,0.10936452,0.001377413,3.6945162,0.011967206,0.3615077,30,Add_7;depthwise_5;Const_289,92.18446349999999,0.30260690339326884
395,DEPTHWISE_CONV_2D,2208,150528.0,0.30573198,0.0003175406,12.214283,0.09373912,1.0146679,76,Add_24;depthwise_32;depthwise_21;Const_141,258.7403145,0.30174252123949863
157,DEPTHWISE_CONV_2D,1256,150528.0,0.08672277,-8.5012514e-05,2.906228,0.007567908,0.2883504,-71,Add_10;depthwise_32;depthwise_7;Const_267,73.529352,0.3016944797425487
266,MUL,1692,150528.0,0.047108606,0.0003195583,1.9859189,0.002227522,0.15695861,21,onnx_tf_prefix_Div_361;onnx_tf_prefix_Sqrt_3601,40.02444555,0.3006947579091983
107,ADD,1056,301056.0,0.25053456,0.00066675065,7.822815,0.063186094,0.8362964,102,onnx_tf_prefix_Add_145,213.255582,0.30057338848881204
94,DEPTHWISE_CONV_2D,1004,301056.0,0.061331674,0.0004476667,1.567156,0.003762603,0.20495078,59,Add_6;depthwise_5;depthwise_4;Const_298,52.2624489,0.29929166563552884
252,LOGISTIC,1636,602112.0,0.0011690591,7.2366165e-06,0.0038756728,1.3667894e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_344,0.99609375,0.2992890076805361
18,MEAN,700,3136.0,0.0004338236,-9.4886476e-05,0.00074285135,1.9953767e-07,0.001493419,-128,onnx_tf_prefix_ReduceMean_19,0.380821845,0.29910989198397664
293,DEPTHWISE_CONV_2D,1800,150528.0,0.30812547,-0.0004895057,8.221342,0.095351174,1.0348983,8,Add_18;depthwise_32;depthwise_15;Const_195,263.8990665,0.29837700391230265
167,LOGISTIC,1296,602112.0,0.0011562097,8.330432e-05,0.0038057403,1.343794e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_224,0.99609375,0.2967606503295206
402,MUL,2236,150528.0,0.033701506,0.00012126316,1.5195088,0.0011425122,0.113982856,65,onnx_tf_prefix_Div_553;onnx_tf_prefix_Sqrt_5521,29.06562828,0.29654519299343735
140,DEPTHWISE_CONV_2D,1188,150528.0,0.058280922,0.000108503395,1.2809428,0.0034007085,0.19696973,55,Add_9;depthwise_32;depthwise_6;Const_276,50.22728115,0.2960637351199414
88,MUL,980,1204224.0,0.0076736524,0.0013215729,0.013147235,6.0632537e-05,0.026354153,-122,onnx_tf_prefix_Mul_116,6.720309015000001,0.29546347906259535
418,RSQRT,2300,196.0,0.0002714655,-5.9204294e-06,0.00045963918,7.4422445e-08,0.00092416717,-128,onnx_tf_prefix_Div_577;onnx_tf_prefix_Sqrt_576,0.23566262835000001,0.295189856742407
282,RSQRT,1756,196.0,0.00039199294,-9.802829e-06,0.0011134351,1.5720394e-07,0.0013440256,-128,onnx_tf_prefix_Div_385;onnx_tf_prefix_Sqrt_384,0.342726528,0.2950014647552692
58,LOGISTIC,860,2408448.0,0.0011511336,3.5871628e-05,0.0038679405,1.3264302e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_78,0.99609375,0.29483712382805527
63,MEAN,880,3136.0,0.0015841079,1.2562771e-05,0.008505981,2.522306e-06,0.005404941,-33,onnx_tf_prefix_ReduceMean_85,1.3782599549999999,0.29383797941239237
361,DEPTHWISE_CONV_2D,2072,150528.0,0.42494038,2.6678894e-05,10.629987,0.1807244,1.4468577,5,Add_22;depthwise_32;depthwise_19;Const_159,368.9487135,0.2938208263966662
327,DEPTHWISE_CONV_2D,1936,150528.0,0.3472865,-0.00043425747,11.822152,0.12068444,1.1833546,15,Add_20;depthwise_32;depthwise_17;Const_177,301.755423,0.2935693670296013
32,MEAN,756,3136.0,0.0004259846,-3.1949407e-06,0.0026624075,1.8170743e-07,0.0014521254,-19,onnx_tf_prefix_ReduceMean_39,0.370291977,0.29355009209951777
344,DEPTHWISE_CONV_2D,2004,150528.0,0.37102163,-0.0006827248,7.415112,0.13781501,1.2656219,36,Add_21;depthwise_32;depthwise_18;Const_168,322.7335845,0.29332175806328387
446,DEPTHWISE_CONV_2D,2412,150528.0,0.55630994,0.0004940684,15.727316,0.3095199,1.8974363,71,Add_27;depthwise_32;depthwise_24;Const_114,483.84625650000004,0.29320885591650614
310,DEPTHWISE_CONV_2D,1868,150528.0,0.3293478,0.0009943383,6.2986727,0.10856552,1.124227,16,Add_19;depthwise_32;depthwise_16;Const_186,286.677885,0.29308388997959817
378,DEPTHWISE_CONV_2D,2140,150528.0,0.4293539,0.00012411043,8.185378,0.18442295,1.4686576,27,Add_23;depthwise_32;depthwise_20;Const_150,374.50768800000003,0.2924064345847986
24,LOGISTIC,724,2408448.0,0.0011383842,7.9454185e-05,0.00390625,1.3030271e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_30,0.99609375,0.2922245438453108
277,MEAN,1736,196.0,0.0007707967,-8.989633e-06,0.0013182495,5.9553577e-07,0.00264221,-96,onnx_tf_prefix_ReduceMean_377,0.67376355,0.2920697601598658
25,MUL,728,2408448.0,0.01810786,-0.00068864186,0.031049728,0.00032844173,0.062189322,-125,onnx_tf_prefix_Mul_31,15.85827711,0.29141596691786464
204,ADD,1444,150528.0,0.11003802,-2.3291308e-05,4.337747,0.012112346,0.37767437,-33,onnx_tf_prefix_Add_278,96.30696435,0.29140474603649225
617,RSQRT,3096,49.0,0.00025940768,-5.5967543e-05,0.00044606288,7.33269e-08,0.0009295678,-128,onnx_tf_prefix_Div_854;onnx_tf_prefix_Sqrt_853,0.237039789,0.291306778876299
79,SUB,944,301056.0,0.04187138,-0.001012046,0.11711346,0.0017601255,0.1440666,8,onnx_tf_prefix_Sub_101,36.736982999999995,0.291211492771952
397,SUB,2216,150528.0,0.22348095,-0.1815958,0.5069335,0.08726155,1.0144347,76,onnx_tf_prefix_Sub_546,258.6808485,0.291197314249139
153,ADD,1240,150528.0,0.0748502,6.556673e-05,1.5956695,0.005602995,0.2572395,-33,onnx_tf_prefix_Add_206,65.5960725,0.29098624529312006
0,TRANSPOSE,628,150528.0,0.00542487,9.380551e-05,0.00932092,2.9469085e-05,0.018658448,-14,transpose_1,4.75790424,0.2909429306854172
605,ADD,3048,150528.0,0.01865576,-0.00083823485,0.11452322,0.00034877326,0.064207144,17,onnx_tf_prefix_Add_842,16.372821719999997,0.2908628383987813
168,MUL,1300,602112.0,0.0075449897,0.00044804922,0.012933586,5.7128782e-05,0.025988396,-122,onnx_tf_prefix_Mul_225,6.62704098,0.29083589536102994
170,ADD,1308,150528.0,0.08435524,-2.521374e-06,2.702058,0.0071164966,0.2901692,-39,onnx_tf_prefix_Add_230,73.99314600000001,0.29072461945873407
255,ADD,1648,150528.0,0.1428348,-8.5549575e-05,5.6192293,0.020420723,0.49162912,-36,onnx_tf_prefix_Add_350,125.3654256,0.2906684924750836
399,MEAN,2224,196.0,0.12218087,-0.0028647298,0.20996927,0.015000025,0.4213807,-128,onnx_tf_prefix_ReduceMean_549,107.4520785,0.29065068523828685
221,ADD,1512,150528.0,0.12868486,-6.994121e-05,3.895272,0.016561406,0.44320896,-32,onnx_tf_prefix_Add_302,113.01828479999999,0.2903621947201037
187,ADD,1376,150528.0,0.0995297,-0.00020146387,2.1955807,0.009906591,0.3428758,-38,onnx_tf_prefix_Add_254,87.433329,0.2902854596943133
11,ADD,672,602112.0,0.011928395,-0.00021115436,0.027961731,0.00014233124,0.04113921,-6,onnx_tf_prefix_Add_12,10.49049855,0.2899974431624125
306,ADD,1852,150528.0,0.26764515,0.00032930044,3.6674097,0.07163572,0.9248103,-48,onnx_tf_prefix_Add_422,235.8266265,0.2894090829616101
121,LOGISTIC,1112,1204224.0,0.0011277666,-7.514657e-05,0.0038712188,1.2775082e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_163,0.99609375,0.2893488852496239
382,MEAN,2156,196.0,0.1232971,0.0010362021,0.23215069,0.015262643,0.42697504,-128,onnx_tf_prefix_ReduceMean_525,108.87863519999999,0.28934260362768177
371,LOGISTIC,2112,602112.0,0.0011146785,-0.00018482079,0.0038958518,1.2768527e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_512,0.99609375,0.28927464207427517
337,LOGISTIC,1976,602112.0,0.0011285372,-5.3735253e-05,0.0038945891,1.2766258e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_464,0.99609375,0.28924893850937466
52,MEAN,836,3136.0,0.0053592883,-1.2261817e-05,0.010977409,2.8740049e-05,0.018537804,-128,onnx_tf_prefix_ReduceMean_67,4.72714002,0.2891914614880252
124,ADD,1124,301056.0,0.5872334,-0.00053750945,3.315983,0.34484565,2.0312788,18,onnx_tf_prefix_Add_169,517.976094,0.2890965041720901
33,SUB,760,602112.0,0.013316086,-1.4399961e-05,0.07679964,0.00017735724,0.046080463,-3,onnx_tf_prefix_Sub_40,11.750518065000001,0.2890065108382005
289,ADD,1784,150528.0,0.22141738,7.224462e-05,0.49884537,0.049026288,0.7661818,-45,onnx_tf_prefix_Add_398,195.376359,0.28898990655912987
50,SUB,828,602112.0,0.025895061,-0.0001861516,0.15913296,0.00067064,0.08962431,-7,onnx_tf_prefix_Sub_64,22.85419905,0.2889474735009498
28,ADD,740,602112.0,0.02470004,-0.0001313031,0.6069837,0.0006101702,0.08553755,-18,onnx_tf_prefix_Add_36,21.81207525,0.2887810491232303
265,RSQRT,1688,196.0,0.00067133596,-2.8331386e-05,0.0011563734,4.5274072e-07,0.002330878,-128,onnx_tf_prefix_Div_361;onnx_tf_prefix_Sqrt_360,0.5943738900000001,0.2886723819654049
90,ADD,988,301056.0,0.16846234,0.00016259486,0.9980062,0.028379701,0.5839722,104,onnx_tf_prefix_Add_121,148.912911,0.28847735987390793
164,MUL,1284,150528.0,0.03516589,-0.00018708668,1.4955369,0.0012634174,0.123257056,-50,onnx_tf_prefix_Div_217;onnx_tf_prefix_Sqrt_2161,31.43054928,0.2883776752892697
49,MEAN,824,3136.0,0.0005698686,3.2656183e-07,0.0009871826,3.2481907e-07,0.0019773243,-10,onnx_tf_prefix_ReduceMean_63,0.5042176965,0.28823243832614703
272,ADD,1716,150528.0,0.18301445,0.0004860964,1.1580483,0.03349494,0.63520867,-41,onnx_tf_prefix_Add_374,161.97821085,0.2881198532579802
37,RSQRT,776,3136.0,0.0077128853,-0.00042663104,0.013327783,5.9743856e-05,0.026836297,-128,onnx_tf_prefix_Div_47;onnx_tf_prefix_Sqrt_46,6.843255735,0.288020921229593
14,DEPTHWISE_CONV_2D,684,602112.0,0.008251257,-0.0015596475,0.048524022,7.058679e-05,0.029179227,-5,Add_1;depthwise_2;depthwise;Const_338,7.440702884999999,0.2879306738154379
303,LOGISTIC,1840,602112.0,0.0011242472,1.9737186e-05,0.003887545,1.264456e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_416,0.99609375,0.2878669630506425
6,MEAN,652,3136.0,0.0026102106,-2.9828441e-05,0.004526268,6.8317663e-06,0.009082489,-128,onnx_tf_prefix_ReduceMean_5,2.316034695,0.2877806706053157
323,ADD,1920,150528.0,0.31458873,-0.00041478014,4.170041,0.098982446,1.0938051,-32,onnx_tf_prefix_Add_446,278.9203005,0.2876332886702024
66,MEAN,892,3136.0,0.16498278,0.0038702337,0.28473246,0.027238708,0.57451195,-128,onnx_tf_prefix_ReduceMean_89,146.50054725,0.28727258704784664
362,MEAN,2076,196.0,0.0012053706,2.655184e-05,0.002099923,1.4619116e-06,0.004209611,71,onnx_tf_prefix_ReduceMean_497,1.073450805,0.28722258762429176
3,MEAN,640,3136.0,0.0006823559,-2.2115114e-06,0.0011875686,4.6585262e-07,0.0023765313,-24,onnx_tf_prefix_ReduceMean_1,0.6060154815,0.2871975512590916
238,ADD,1580,150528.0,0.1346358,-2.2720003e-05,4.0492315,0.018129392,0.4689426,-34,onnx_tf_prefix_Add_326,119.58036299999999,0.2871256112557265
357,ADD,2056,150528.0,0.4094264,-6.40088e-05,2.1762216,0.1676333,1.4263555,-19,onnx_tf_prefix_Add_494,363.7206525,0.28704657294454666
104,LOGISTIC,1044,1204224.0,0.0011206948,1.8930356e-05,0.003882874,1.2564319e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_139,0.99609375,0.286952123181551
15,MEAN,688,3136.0,0.00024564218,-2.3894986e-06,0.00056911627,6.036432e-08,0.0008569176,5,onnx_tf_prefix_ReduceMean_15,0.218513988,0.2867154483639564
365,MEAN,2088,196.0,0.1069443,0.002288731,0.19430542,0.011497009,0.37407514,-128,onnx_tf_prefix_ReduceMean_501,95.38916069999999,0.28663788358494807
214,RSQRT,1484,196.0,0.0007377604,-0.00010245182,0.0012928302,5.560359e-07,0.0026046622,-128,onnx_tf_prefix_Div_289;onnx_tf_prefix_Sqrt_288,0.664188861,0.2862859328663155
350,RSQRT,2028,196.0,0.00030042382,1.6234439e-05,0.00069607253,9.109199e-08,0.0010566515,-128,onnx_tf_prefix_Div_481;onnx_tf_prefix_Sqrt_480,0.2694461325,0.2856329603535955
202,MUL,1436,602112.0,0.007271764,0.0017969151,0.013090202,5.6109333e-05,0.026263364,-122,onnx_tf_prefix_Mul_273,6.69715782,0.2852116099743436
117,RSQRT,1096,784.0,0.0009140495,2.7418428e-05,0.001576047,8.4006916e-07,0.0032140785,-128,onnx_tf_prefix_Div_156;onnx_tf_prefix_Sqrt_155,0.8195900175,0.2851681650239144
470,MUL,2508,150528.0,0.04478172,-4.820386e-05,0.118416786,0.002005513,0.15705508,1,onnx_tf_prefix_Div_649;onnx_tf_prefix_Sqrt_6481,40.049045400000004,0.28514171172618
8,RSQRT,660,3136.0,0.0010860461,-0.00025800403,0.0031272823,1.2804096e-06,0.0039724135,-128,onnx_tf_prefix_Div_10;onnx_tf_prefix_Sqrt_9,1.0129654424999999,0.28485248445440775
521,MUL,2712,150528.0,0.04106712,-2.8713157e-05,0.07224152,0.0016865757,0.1443445,-9,onnx_tf_prefix_Div_721;onnx_tf_prefix_Sqrt_7201,36.807847499999994,0.2845133694086297
59,MUL,864,2408448.0,0.008545112,0.0014088895,0.015195752,7.500615e-05,0.030506104,-123,onnx_tf_prefix_Mul_79,7.77905652,0.28389758000501447
269,LOGISTIC,1704,602112.0,0.0011066694,7.044182e-05,0.0038935596,1.2297547e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_368,0.99609375,0.28388942216856194
62,ADD,876,602112.0,0.20637406,-0.0010043102,0.36362457,0.04259288,0.7275617,-67,onnx_tf_prefix_Add_84,185.5282335,0.28366037605935296
367,RSQRT,2096,196.0,0.000272248,-3.6051726e-05,0.00048410214,7.585865e-08,0.000974417,-128,onnx_tf_prefix_Div_505;onnx_tf_prefix_Sqrt_504,0.248476335,0.2826556705800211
184,LOGISTIC,1364,602112.0,0.0011038083,1.2676373e-05,0.0038727196,1.2185963e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_248,0.99609375,0.2825985263882315
232,MUL,1556,150528.0,0.044303168,-0.0003073519,1.542413,0.001970351,0.15709488,-20,onnx_tf_prefix_Div_313;onnx_tf_prefix_Sqrt_3121,40.059194399999996,0.2825594057112835
151,MUL,1232,602112.0,0.008167487,0.00026695812,0.014434338,6.678781e-05,0.028951412,-122,onnx_tf_prefix_Mul_201,7.38261006,0.28227918299879456
516,SUB,2692,150528.0,0.5901935,-0.21762103,1.2457108,0.5554556,2.643747,-13,onnx_tf_prefix_Sub_714,674.155485,0.281906300889822
45,ADD,808,602112.0,0.079696625,-0.00016484877,0.21343733,0.0063519105,0.28286374,-50,onnx_tf_prefix_Add_60,72.1302537,0.2817571240986118
641,ADD,3192,75264.0,0.3049741,-0.0013889007,5.200786,0.09346685,1.0856494,22,onnx_tf_prefix_Add_891,276.840597,0.2816042510378055
504,MUL,2644,150528.0,0.043030687,-8.361013e-05,0.11516242,0.0018520389,0.15285169,6,onnx_tf_prefix_Div_697;onnx_tf_prefix_Sqrt_6961,38.977180950000005,0.28154953039384306
419,MUL,2304,150528.0,0.0526538,0.000219543,1.9170283,0.0027857737,0.18760508,-1,onnx_tf_prefix_Div_577;onnx_tf_prefix_Sqrt_5761,47.839295400000005,0.28133795277868323
270,MUL,1708,602112.0,0.010344138,0.00014475666,0.02131986,0.00010702745,0.03685805,-124,onnx_tf_prefix_Mul_369,9.398802750000002,0.2806824341909783
101,MUL,1032,301056.0,0.026212178,-5.0442154e-06,0.5170607,0.0006876164,0.093551725,28,onnx_tf_prefix_Div_132;onnx_tf_prefix_Sqrt_1311,23.855689875,0.28029884827048684
134,ADD,1164,301056.0,0.005402531,0.00046171757,0.034131184,2.9401584e-05,0.019363068,5,onnx_tf_prefix_Add_181,4.9375823400000005,0.28003427708478285
287,MUL,1776,602112.0,0.007685682,0.001463728,0.013958618,6.1219675e-05,0.02797014,-122,onnx_tf_prefix_Mul_393,7.1323857,0.27973761619372267
84,MUL,964,301056.0,0.021686353,-1.6812091e-05,0.039007965,0.0004704584,0.07803635,-3,onnx_tf_prefix_Div_108;onnx_tf_prefix_Sqrt_1071,19.89926925,0.277948071889062
253,MUL,1640,602112.0,0.007450991,0.00034843563,0.013345507,5.5639306e-05,0.026882302,-122,onnx_tf_prefix_Mul_345,6.85498701,0.27747534269385565
669,ADD,3304,1536.0,0.0020660004,-1.42812905e-05,0.008867654,4.283432e-06,0.007469684,13,onnx_tf_prefix_Add_927,1.90476942,0.2770726820910196
218,LOGISTIC,1500,602112.0,0.0010808232,-2.4515786e-05,0.0038755103,1.1688622e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_296,0.99609375,0.27677166245697915
105,MUL,1048,1204224.0,0.0075190393,0.0003000663,0.013551929,5.6631627e-05,0.02720882,-122,onnx_tf_prefix_Mul_140,6.9382491,0.27657938835346485
185,MUL,1368,602112.0,0.007480097,4.674144e-05,0.013528714,5.595557e-05,0.027062684,-122,onnx_tf_prefix_Mul_249,6.90098442,0.276408119026638
210,SUB,1468,150528.0,0.07546131,-0.10481124,0.37839204,0.017262932,0.47773987,65,onnx_tf_prefix_Sub_282,121.82366685000001,0.27502095947062716
487,MUL,2576,150528.0,0.044795293,2.1902708e-05,0.31529662,0.002007127,0.1629276,1,onnx_tf_prefix_Div_673;onnx_tf_prefix_Sqrt_6721,41.546538,0.27497471865798484
55,MUL,848,602112.0,0.01848553,3.915161e-05,0.039547846,0.00034179504,0.067303404,2,onnx_tf_prefix_Div_71;onnx_tf_prefix_Sqrt_701,17.16236802,0.27469189663366583
38,MUL,780,602112.0,0.020227397,-5.3170137e-05,0.036824528,0.0004092391,0.07369174,-6,onnx_tf_prefix_Div_47;onnx_tf_prefix_Sqrt_461,18.7913937,0.2745173193022332
618,MUL,3100,75264.0,0.062582694,-0.00016553621,0.11382943,0.0039210725,0.2281729,9,onnx_tf_prefix_Div_854;onnx_tf_prefix_Sqrt_8531,58.184089500000006,0.27443428962505406
340,ADD,1988,150528.0,0.3272598,-0.0002799942,1.483422,0.10710907,1.1939223,-24,onnx_tf_prefix_Add_470,304.45018650000003,0.2741176880365754
658,ADD,3260,75264.0,0.29493573,-0.00046168725,7.367604,0.09021186,1.0967225,25,onnx_tf_prefix_Add_915,279.6642375,0.27386407449912864
388,LOGISTIC,2180,602112.0,0.0010668467,-6.2360334e-05,0.003904554,1.1424777e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_536,0.99609375,0.2736300761012941
469,RSQRT,2504,196.0,0.0001460659,0.00017601228,0.00040501764,5.2616567e-08,0.0008384231,-128,onnx_tf_prefix_Div_649;onnx_tf_prefix_Sqrt_648,0.21379789049999998,0.273588613859122
71,ADD,912,602112.0,0.010155845,-0.00043752155,0.022421783,0.00010333263,0.037247732,-19,onnx_tf_prefix_Add_96,9.498171659999999,0.2729096595674487
385,MUL,2168,150528.0,0.044190627,0.00010800855,1.3002037,0.0019613332,0.16260329,13,onnx_tf_prefix_Div_529;onnx_tf_prefix_Sqrt_5281,41.46383895,0.27236190388262377
300,MUL,1828,150528.0,0.041989967,7.698589e-05,1.0855309,0.0017726758,0.15501517,9,onnx_tf_prefix_Div_409;onnx_tf_prefix_Sqrt_4081,39.52886835,0.2716066863085309
355,MUL,2048,602112.0,0.009153419,0.0011545103,0.016911535,8.513552e-05,0.03410078,-123,onnx_tf_prefix_Mul_489,8.6956989,0.2705771285604349
351,MUL,2032,150528.0,0.041672826,0.00020019646,1.4408036,0.0017494072,0.1546495,23,onnx_tf_prefix_Div_481;onnx_tf_prefix_Sqrt_4801,39.4356225,0.27045619553494205
538,MUL,2780,150528.0,0.038303386,-0.00021772264,0.10650455,0.0014683484,0.14222127,-50,onnx_tf_prefix_Div_745;onnx_tf_prefix_Sqrt_7441,36.26642385,0.26943251480315994
634,RSQRT,3164,49.0,0.00023415023,-1.12117e-05,0.0004320016,5.66764e-08,0.00088479347,-128,onnx_tf_prefix_Div_878;onnx_tf_prefix_Sqrt_877,0.22562233485,0.26906624604289925
64,SUB,884,602112.0,0.15201353,0.12166801,0.3634273,0.038121738,0.7269462,-66,onnx_tf_prefix_Sub_86,185.371281,0.26858643541012683
624,ADD,3124,75264.0,0.27059117,-7.4714444e-05,5.7218904,0.07365761,1.0116224,21,onnx_tf_prefix_Add_867,257.963712,0.26828128281315017
42,MUL,796,2408448.0,0.014612091,-0.00045083583,0.026845606,0.00021372967,0.05463942,-125,onnx_tf_prefix_Mul_55,13.9330521,0.2675631664712166
304,MUL,1844,602112.0,0.009385153,3.0999156e-05,0.01734972,8.809534e-05,0.035094697,-123,onnx_tf_prefix_Mul_417,8.949147735,0.2674453004421946
442,ADD,2396,150528.0,2.1960223,0.005305998,5.4545746,4.8228307,8.25777,-93,onnx_tf_prefix_Add_614,2105.73135,0.2659427932293986
572,MUL,2916,150528.0,0.038789175,1.111746e-05,0.32649097,0.0015059147,0.14629231,45,onnx_tf_prefix_Div_793;onnx_tf_prefix_Sqrt_7921,37.30453905,0.2652642287615
555,MUL,2848,150528.0,0.036498856,5.919493e-06,0.20462881,0.0013337187,0.13771044,-56,onnx_tf_prefix_Div_769;onnx_tf_prefix_Sqrt_7681,35.1161622,0.26519495280232086
635,MUL,3168,75264.0,0.059444953,6.834032e-05,0.11245251,0.0035419485,0.22505084,-8,onnx_tf_prefix_Div_878;onnx_tf_prefix_Sqrt_8771,57.3879642,0.2644481193569756
408,ADD,2260,150528.0,1.507285,-0.00050167943,6.249165,2.2720296,5.7004046,-86,onnx_tf_prefix_Add_566,1453.603173,0.26442426793036267
236,MUL,1572,602112.0,0.008512724,0.0009699772,0.016649524,7.3408526e-05,0.032445967,-123,onnx_tf_prefix_Mul_321,8.273721585,0.26406602604320545
219,MUL,1504,602112.0,0.010303726,0.00066315755,0.020972002,0.000106614505,0.039112177,-124,onnx_tf_prefix_Mul_297,9.973605135,0.26399527735974515
422,LOGISTIC,2316,602112.0,0.0010286489,4.8703154e-05,0.0039053126,1.0606353e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_584,0.99609375,0.2636471031906097
354,LOGISTIC,2044,602112.0,0.0010200377,-0.00012275843,0.0038974285,1.0557087e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_488,0.99609375,0.263034076429652
338,MUL,1980,602112.0,0.009738237,0.00032044924,0.018433332,9.494689e-05,0.037224986,-124,onnx_tf_prefix_Mul_465,9.49237143,0.2617615350723255
499,SUB,2624,150528.0,0.64007473,-0.20787811,1.8391724,0.50191844,2.7078629,15,onnx_tf_prefix_Sub_690,690.5050395,0.261631423211286
34,MUL,764,602112.0,0.03676943,-0.0017187152,0.069971085,0.0013553035,0.14076434,-128,onnx_tf_prefix_Pow_42;onnx_tf_prefix_Constant_102,35.8949067,0.2615324796925873
603,MUL,3040,150528.0,0.043062344,-0.00017062202,3.9470987,0.0018889665,0.16635731,-39,onnx_tf_prefix_Div_840;onnx_tf_prefix_Sqrt_8391,42.42111405,0.2612583855432664
321,MUL,1912,602112.0,0.00835091,0.00083443825,0.01641842,7.044464e-05,0.03213976,-123,onnx_tf_prefix_Mul_441,8.195638800000001,0.2611447790656475
113,SUB,1080,301056.0,0.08909367,-0.029019518,0.1829307,0.00886138,0.36056495,30,onnx_tf_prefix_Sub_149,91.94406225,0.2610761339877481
118,MUL,1100,301056.0,0.03217994,-1.078724e-05,0.091894716,0.0010368326,0.123546824,-1,onnx_tf_prefix_Div_156;onnx_tf_prefix_Sqrt_1551,31.504440119999998,0.2606289991959864
235,LOGISTIC,1568,602112.0,0.0010100307,-0.00012506159,0.003867068,1.0358173e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_320,0.99609375,0.2605442814049082
286,LOGISTIC,1772,602112.0,0.0010114884,-0.00011158421,0.003878756,1.035658e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_392,0.99609375,0.2605242458735847
80,MUL,948,301056.0,0.3714359,-0.11477759,2.039982,0.1511703,1.4955417,-128,onnx_tf_prefix_Pow_103;onnx_tf_prefix_Constant_102,381.3631335,0.25997686988585217
51,MUL,832,602112.0,0.14684352,-0.009052647,0.28229332,0.021650277,0.56605035,-128,onnx_tf_prefix_Pow_66;onnx_tf_prefix_Constant_102,144.34283925,0.25994212524897875
589,MUL,2984,150528.0,0.051651653,6.723102e-05,0.39155543,0.0026716709,0.19888665,-1,onnx_tf_prefix_Div_817;onnx_tf_prefix_Sqrt_8161,50.71609575,0.2598877728592255
368,MUL,2100,150528.0,0.04302953,0.0001739316,0.81327266,0.0018570502,0.16605297,5,onnx_tf_prefix_Div_505;onnx_tf_prefix_Sqrt_5041,42.343507349999996,0.2595166187700556
