op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
MEAN,904,196.0,0.00064986316,1.4997484e-05,0.005821402,1.2832329e-06,0.00081077334,32,onnx_tf_prefix_ReduceMean_185
SUB,908,75264.0,0.018415205,-0.0015291416,0.046299174,0.00034811872,0.06482263,-40,onnx_tf_prefix_Sub_186
MUL,912,75264.0,0.11179612,-0.019444326,0.22844869,0.012894363,0.46039957,-128,onnx_tf_prefix_Pow_188;onnx_tf_prefix_Constant_102
MEAN,916,196.0,0.0070099835,-0.00043612203,0.07611925,0.00029201646,0.0072373985,-128,onnx_tf_prefix_ReduceMean_189
ADD,920,196.0,1.2796207e-07,-5.4863364e-07,7.911162e-07,3.3023923e-13,0.0072374023,-128,onnx_tf_prefix_Add_191
RSQRT,924,196.0,0.0022665483,0.00014269796,0.0038182193,5.207456e-06,0.0076582967,-128,onnx_tf_prefix_Div_193;onnx_tf_prefix_Sqrt_192
MUL,928,75264.0,0.018229462,1.2543178e-05,0.062374137,0.00033264697,0.06649849,-31,onnx_tf_prefix_Div_193;onnx_tf_prefix_Sqrt_1921
FULLY_CONNECTED,932,301056.0,0.04355981,-0.0014002473,0.30641088,0.0018997188,0.058505785,12,onnx_tf_prefix_Mul_194;onnx_tf_prefix_Add_195;onnx_tf_prefix_MatMul_196;onnx_tf_prefix_Add_1971
FULLY_CONNECTED,936,301056.0,0.07413869,-0.0023838875,0.52151084,0.0055031073,0.09957685,12,onnx_tf_prefix_Mul_194;onnx_tf_prefix_Add_195;onnx_tf_prefix_MatMul_196;onnx_tf_prefix_Add_197;onnx_tf_prefix_Mul_1991
LOGISTIC,940,301056.0,0.0011194542,5.9069298e-05,0.0025775163,1.2566824e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_200
MUL,944,301056.0,0.0073690875,1.3803372e-06,0.0134647945,5.430425e-05,0.026915265,-122,onnx_tf_prefix_Mul_201
FULLY_CONNECTED,948,75264.0,0.019923512,-0.0001703431,0.16226712,0.00039767596,0.047383815,12,onnx_tf_prefix_MatMul_202;onnx_tf_prefix_Add_203;onnx_tf_prefix_Mul_204
